,bbl,bbt,bbr,bbb,img,bbid,iou,mid,hlabel
502,122.28,197.0,451.58,374.0,3565.0,2.0,0.795829459907767,2.0,Car
503,356.34,195.0,497.0,303.0,3565.0,3.0,0.7869116344618489,6.0,Car
504,713.0,189.0,874.0,301.0,3565.0,4.0,0.878032937434554,8.0,Car
505,670.16,185.83,753.0,251.0,3565.0,5.0,0.6896620760032847,1.0,Car
506,513.0,184.64,560.0,222.0,3565.0,6.0,0.6473932312912534,7.0,Car
507,545.0,175.0,583.0,218.0,3565.0,7.0,0.7750761320190873,3.0,Car
508,574.0,176.37,600.0,208.0,3565.0,8.0,0.5500848960030659,4.0,Car
511,1081.14,135.21,1150.47,291.61,5114.0,1.0,0.8454746198830401,3.0,Pedestrian
512,403.59,171.14,480.12,235.0,5114.0,2.0,0.8993366332893173,1.0,Car
513,657.27,166.85,668.0,207.0,5114.0,3.0,0.4323007213382574,2.0,Pedestrian
516,113.0,191.8,335.0,312.0,1372.0,0.0,0.6860166567921064,3.0,Car
517,328.89,171.06,405.0,310.0,1372.0,1.0,0.6712860608116907,7.0,Cyclist
518,467.0,181.25,520.0,219.47,1372.0,2.0,0.5842006102085339,4.0,Car
519,660.0,174.76,707.13,210.0,1372.0,3.0,0.8068301328097035,5.0,Car
522,943.0,127.0,1239.0,374.0,7065.0,0.0,0.9467597553338769,3.0,Car
523,202.42,183.27,435.0,331.0,7065.0,1.0,0.8967917342983305,5.0,Car
524,510.22,169.56,599.0,235.75,7065.0,2.0,0.8885499178737293,6.0,Car
525,751.91,172.0,844.52,241.95,7065.0,3.0,0.8309029660942383,4.0,Car
526,408.0,178.88,488.0,234.0,7065.0,4.0,0.7373880983126159,2.0,Car
527,823.0,166.0,920.0,222.76,7065.0,5.0,0.7103999742354008,1.0,Car
528,12.0,198.8,380.19,374.0,1414.0,0.0,0.8372690033279512,11.0,Car
529,525.2,178.76,555.0,206.0,1414.0,1.0,0.5690784926085526,1.0,Car
530,278.27,176.47,327.27,206.68,1414.0,2.0,0.7506541582150104,2.0,Car
531,559.66,161.4,577.0,191.0,1414.0,3.0,0.4618040647366421,8.0,Van
532,589.63,178.51,626.0,212.0,1414.0,4.0,0.6520625015290695,7.0,Car
535,333.0,183.09,419.37,280.0,5672.0,0.0,0.09682919969323966,1.0,Van
536,333.0,161.0,475.0,280.0,5672.0,1.0,0.8465749994308742,5.0,Car
537,442.0,160.09,525.0,237.0,5672.0,2.0,0.6573800774867614,2.0,Car
538,646.39,161.48,682.0,190.0,5672.0,3.0,0.5651711589624511,4.0,Car
541,404.0,188.83,496.0,251.0,3203.0,0.0,0.7802871135275705,8.0,Car
542,0.0,206.67,117.0,374.0,3203.0,1.0,0.8961030276280139,5.0,Car
543,296.0,195.43,379.87,262.0,3203.0,2.0,0.5564533907216251,3.0,Car
544,630.76,177.7,666.56,207.0,3203.0,3.0,0.7215348867283639,6.0,Car
545,496.0,185.8,527.0,215.0,3203.0,4.0,0.3896214018020203,7.0,Car
547,729.0,157.82,820.03,191.0,3203.0,6.0,0.6865869273093471,4.0,Car
554,129.0,205.34,465.66,374.0,2109.0,0.0,0.644203044496744,1.0,Car
556,491.98,187.59,510.0,205.0,2109.0,2.0,0.38265164364417503,2.0,Car
557,564.02,170.8,667.6,266.0,5666.0,0.0,0.8757533831035079,6.0,Car
558,919.26,172.84,1238.82,368.0,5666.0,1.0,0.8520161054988868,7.0,Car
559,786.0,164.0,986.0,276.0,5666.0,2.0,0.6253492184541803,3.0,Car
560,763.02,173.77,942.66,257.65,5666.0,3.0,0.2491435714285713,4.0,Car
561,0.0,178.73,60.0,276.0,5666.0,4.0,0.7830495493178323,1.0,Car
562,45.0,168.7,168.0,255.0,5666.0,5.0,0.5422842890786767,5.0,Car
568,184.39,192.28,380.0,312.34,4578.0,0.0,0.7834436065294798,10.0,Car
569,878.0,193.0,1241.0,374.0,4578.0,1.0,0.9560985973495302,9.0,Car
570,362.0,186.45,467.98,258.01,4578.0,2.0,0.7086607680818586,6.0,Car
571,770.39,183.0,920.0,271.0,4578.0,3.0,0.6839629690352005,7.0,Car
572,421.0,184.86,500.0,230.0,4578.0,4.0,0.6834934059712703,2.0,Car
573,748.0,180.0,830.28,251.09,4578.0,5.0,0.5683714283304483,8.0,Car
574,515.5,178.99,554.61,206.0,4578.0,6.0,0.7950096930181746,13.0,Car
575,712.0,177.24,776.0,231.42,4578.0,7.0,0.5745258544587519,11.0,Car
576,696.0,175.88,749.41,218.58,4578.0,8.0,0.6769454850700523,1.0,Car
579,690.0,96.0,903.0,249.0,3217.0,0.0,0.7683489680170832,3.0,Truck
580,244.0,189.97,322.0,225.32,3217.0,1.0,0.8254556351649546,1.0,Car
584,57.26,183.09,295.0,315.0,7071.0,1.0,0.8069344780116949,3.0,Car
585,512.0,180.57,548.0,211.0,7071.0,2.0,0.6249264107907117,4.0,Car
586,276.0,182.0,382.0,257.65,7071.0,3.0,0.7196946137649074,7.0,Car
587,406.0,186.03,466.0,225.97,7071.0,4.0,0.7270332402000234,10.0,Car
590,699.0,162.0,754.0,185.0,7071.0,7.0,0.5627691838449925,8.0,Car
596,334.0,180.64,397.0,217.54,1400.0,0.0,0.7282846823376165,1.0,Car
598,1122.0,183.4,1202.0,229.0,1366.0,0.0,0.494972125253999,13.0,Car
599,1072.0,183.98,1156.66,232.73,1366.0,1.0,0.529812737688346,1.0,Car
600,981.0,181.64,1061.0,227.0,1366.0,2.0,0.5234167098880672,11.0,Car
601,602.48,172.7,636.51,203.03,1366.0,3.0,0.6641762548262545,9.0,Car
602,846.94,154.0,989.0,272.0,1366.0,4.0,0.6026738847692168,8.0,Car
604,228.0,163.35,270.0,288.0,1366.0,6.0,0.3184175766161694,6.0,Cyclist
606,164.0,151.7,184.0,221.57,1366.0,8.0,0.5598192329515036,3.0,Pedestrian
607,141.0,149.0,156.0,208.0,1366.0,9.0,0.4194877812452273,2.0,Pedestrian
608,1058.0,149.39,1136.48,351.0,1366.0,10.0,0.6030807316019549,5.0,Pedestrian
615,300.0,185.89,352.0,220.0,6409.0,1.0,0.44433292894490933,1.0,Car
616,33.81,173.39,304.61,290.0,6409.0,2.0,0.8370730456651118,2.0,Van
618,2.0,157.0,336.56,372.0,78.0,0.0,0.8951045180592933,3.0,Van
619,266.0,178.0,449.0,308.44,78.0,1.0,0.7255877137009126,1.0,Van
620,658.66,166.95,690.0,196.0,78.0,2.0,0.5550560700354636,7.0,Car
621,617.0,168.04,646.0,184.0,78.0,3.0,0.4083261697163212,9.0,Car
624,853.11,163.0,924.0,312.0,3571.0,0.0,0.6878153751237943,1.0,Pedestrian
625,511.0,184.1,556.0,223.0,5100.0,0.0,0.6965259371258111,2.0,Car
627,397.0,192.22,515.28,275.0,2684.0,0.0,0.8255985527667044,4.0,Car
628,559.04,166.94,582.0,188.0,2684.0,1.0,0.5541092283812511,3.0,Car
630,11.0,187.51,325.0,374.0,93.0,0.0,0.8565786159290409,12.0,Car
631,730.0,169.0,806.0,231.0,93.0,1.0,0.7569874098792193,10.0,Car
632,268.0,194.92,423.0,297.77,93.0,2.0,0.8257490856117672,8.0,Car
633,389.0,185.63,479.38,254.0,93.0,3.0,0.6235826513600947,9.0,Car
634,550.61,176.8,587.13,202.37,93.0,4.0,0.8776469924812023,5.0,Car
638,530.0,182.16,559.0,210.05,6384.0,0.0,0.6472784829221997,2.0,Car
640,0.0,178.0,180.0,352.0,4593.0,0.0,0.797970665818698,7.0,Car
641,41.0,190.89,278.0,319.0,4593.0,1.0,0.738669401445025,5.0,Car
642,415.0,176.01,508.0,216.0,4593.0,2.0,0.5542034279616013,1.0,Car
644,683.0,163.68,780.0,220.36,4593.0,4.0,0.6323154414440357,2.0,Car
646,467.0,174.65,515.0,200.48,4593.0,6.0,0.46694622277248643,6.0,Car
648,571.67,175.15,612.0,215.76,5855.0,0.0,0.7621338353044886,7.0,Car
649,0.0,194.22,159.0,342.0,5855.0,1.0,0.6899025847339676,1.0,Car
650,67.0,172.0,251.52,277.0,5855.0,2.0,0.7210635324237982,4.0,Car
652,371.0,138.26,463.0,253.34,5855.0,4.0,0.592741383662948,6.0,Van
654,467.61,171.7,522.16,214.54,5855.0,6.0,0.7194956896551717,8.0,Car
656,525.0,163.0,553.74,195.95,5855.0,8.0,0.7431298491662582,5.0,Car
658,553.38,185.59,722.91,344.0,4587.0,0.0,0.8897263327056704,4.0,Car
659,7.0,187.0,315.0,374.0,4587.0,1.0,0.9358582868773488,5.0,Car
660,749.62,0.0,1241.0,374.0,4587.0,2.0,0.984075609103079,2.0,Truck
661,247.37,131.0,484.0,291.0,4587.0,3.0,0.8834736257939804,3.0,Van
662,421.0,179.57,514.0,244.37,4587.0,4.0,0.8705600915284207,8.0,Car
663,465.81,167.0,518.0,222.34,4587.0,5.0,0.590009351058978,6.0,Car
664,703.0,177.37,750.0,215.0,4587.0,6.0,0.6912213122890991,1.0,Car
668,548.0,177.11,566.7,190.0,5841.0,0.0,0.36952295278645714,2.0,Car
669,581.88,163.34,602.0,190.0,5841.0,1.0,0.5647213300323127,3.0,Truck
675,563.0,182.26,619.0,229.0,6390.0,0.0,0.7707834484396332,10.0,Car
676,0.0,196.45,127.0,374.0,6390.0,1.0,0.8940691859675685,16.0,Car
677,16.0,220.76,439.97,374.0,6390.0,2.0,0.8377946155560232,15.0,Car
678,328.0,190.6,489.0,300.0,6390.0,3.0,0.8176531678241227,9.0,Car
679,417.0,190.92,507.0,267.0,6390.0,4.0,0.7345808032768532,1.0,Car
680,290.0,190.01,348.0,235.0,6390.0,5.0,0.27622630003338644,3.0,Car
681,524.09,180.86,556.0,206.0,6390.0,6.0,0.6051346165248097,5.0,Car
682,775.71,207.0,1241.0,374.0,6390.0,7.0,0.9001186701371006,7.0,Car
683,705.48,178.55,855.1,288.0,6390.0,8.0,0.83657590888097,6.0,Car
684,631.4,183.25,677.0,211.0,6390.0,9.0,0.5435367386635931,4.0,Car
685,620.14,136.0,679.61,202.95,6390.0,10.0,0.901724364330555,13.0,Truck
687,179.0,184.17,261.0,220.89,6390.0,12.0,0.695938950855113,11.0,Car
689,18.0,190.71,110.0,248.0,6390.0,14.0,0.7350408159992299,8.0,Car
691,593.0,175.31,615.22,195.0,939.0,0.0,0.5180757987802879,4.0,Car
692,185.0,194.49,308.0,258.0,939.0,1.0,0.6641682410245443,3.0,Car
693,414.16,184.29,453.0,212.97,939.0,2.0,0.6751986988832711,5.0,Car
697,89.0,183.9,214.0,258.0,87.0,0.0,0.5505823660520036,2.0,Car
698,694.9,174.26,732.0,205.0,87.0,1.0,0.7969820103317644,1.0,Car
700,560.17,171.53,569.17,196.0,87.0,3.0,0.5362961159137953,5.0,Pedestrian
708,549.0,179.21,571.74,199.0,1399.0,0.0,0.6501324391852417,1.0,Car
709,603.68,183.28,624.0,207.0,2690.0,0.0,0.5510017113402305,4.0,Car
711,1024.0,163.51,1118.0,352.0,2690.0,2.0,0.6410768503124674,3.0,Pedestrian
712,861.57,175.87,932.0,358.0,2690.0,3.0,0.7941466018663548,1.0,Pedestrian
713,321.69,197.54,397.84,237.76,2690.0,4.0,0.5787515117157972,2.0,Car
718,693.0,176.82,792.77,240.0,2848.0,0.0,0.725219210347799,7.0,Car
720,958.0,137.0,1204.0,245.0,2848.0,2.0,0.6545059939130746,6.0,Car
721,304.54,213.29,396.46,256.0,2848.0,3.0,0.6436767090579053,5.0,Car
722,354.68,182.64,439.0,242.0,2848.0,4.0,0.749934928784252,9.0,Car
723,34.0,204.03,285.0,317.0,2848.0,5.0,0.8265818365711408,8.0,Car
724,831.61,163.0,911.0,219.0,2848.0,6.0,0.34624012294256384,1.0,Car
725,449.59,181.52,495.0,216.0,2848.0,7.0,0.7185939113207024,10.0,Car
728,958.0,131.0,1003.86,316.0,2860.0,0.0,0.5408269389939167,2.0,Pedestrian
729,1102.0,151.39,1143.0,283.0,2860.0,1.0,0.7216836843804387,1.0,Pedestrian
730,498.03,193.92,550.61,237.0,5869.0,0.0,0.7189897390131192,2.0,Car
731,652.83,193.68,664.0,218.0,5869.0,1.0,0.23857531261071135,1.0,Cyclist
733,0.0,58.0,362.55,373.0,911.0,0.0,0.9514952363771837,6.0,Car
734,315.0,147.0,502.0,336.0,911.0,1.0,0.7065125936274615,5.0,Van
739,414.0,193.66,453.77,226.0,905.0,0.0,0.6061493705369853,1.0,Car
740,595.24,176.87,633.0,215.0,2874.0,0.0,0.685997154028284,10.0,Car
741,3.0,185.51,168.0,273.0,2874.0,1.0,0.7528034711338171,1.0,Car
742,837.3,167.9,1056.0,309.0,2874.0,2.0,0.8896028604588468,2.0,Car
743,791.0,172.64,963.0,269.61,2874.0,3.0,0.8177502466377329,3.0,Car
744,731.0,177.48,857.0,241.0,2874.0,4.0,0.6786437341197253,8.0,Car
745,695.0,170.97,807.0,235.08,2874.0,5.0,0.8113601173820792,9.0,Car
746,686.86,174.88,753.0,221.0,2874.0,6.0,0.3926991391398833,4.0,Car
747,674.34,172.35,753.0,218.91,2874.0,7.0,0.5970639866241318,5.0,Van
748,524.39,180.13,546.78,194.0,2874.0,8.0,0.4632653816238294,7.0,Car
750,645.0,170.95,676.0,192.0,2874.0,10.0,0.5645003624636467,6.0,Car
755,543.56,164.41,565.0,183.0,124.0,1.0,0.633753291841005,2.0,Car
756,592.0,164.25,606.0,179.0,124.0,2.0,0.40203826586586167,6.0,Car
764,595.0,179.22,603.57,186.0,6555.0,0.0,0.1726812028359089,2.0,Car
765,510.56,179.6,534.0,194.0,6555.0,1.0,0.624809453441667,1.0,Car
767,523.0,134.11,581.0,206.0,2733.0,0.0,0.7560844962440746,1.0,Truck
768,8.0,191.0,61.0,219.0,2733.0,1.0,0.537103733985695,6.0,Car
770,130.0,187.35,180.0,213.0,2733.0,3.0,0.5239759548762121,9.0,Car
771,188.0,187.87,220.0,208.0,2733.0,4.0,0.48255263873500703,7.0,Car
775,553.0,176.78,596.93,211.85,4342.0,0.0,0.7782362007901545,2.0,Car
776,504.57,182.06,537.0,203.37,4342.0,1.0,0.5693392177184035,1.0,Car
778,142.0,228.0,388.0,355.0,4424.0,0.0,0.6396026430194254,8.0,Car
779,859.1,175.56,971.64,263.0,4424.0,1.0,0.8471588083316608,1.0,Car
780,1181.26,164.0,1241.0,243.0,4424.0,2.0,0.7065342070847979,5.0,Car
781,7.0,237.0,215.0,351.0,4424.0,3.0,0.7942058104173455,9.0,Car
783,1130.66,165.0,1230.0,239.65,4424.0,5.0,0.8812578439368359,6.0,Car
784,1089.0,159.0,1155.81,212.65,4424.0,6.0,0.6042728495973027,7.0,Car
786,552.0,175.36,568.0,192.0,2055.0,0.0,0.468242553300754,1.0,Car
787,605.08,175.98,645.0,215.0,6233.0,0.0,0.7150179163197564,5.0,Car
788,333.0,191.46,453.0,278.0,6233.0,1.0,0.6609688547768784,2.0,Car
789,435.4,182.55,507.0,237.0,6233.0,2.0,0.6912777249068499,1.0,Car
790,495.29,179.64,541.0,212.73,6233.0,3.0,0.7841048493753671,4.0,Car
791,532.08,174.75,559.0,197.0,6233.0,4.0,0.5180612192208424,3.0,Car
793,545.22,171.83,720.0,333.0,642.0,0.0,0.8361941400049743,1.0,Car
795,16.0,187.93,138.0,272.0,642.0,2.0,0.7263541297863887,4.0,Car
796,336.66,179.62,398.0,215.82,642.0,3.0,0.6582196682027536,2.0,Car
797,418.22,178.34,458.0,202.95,642.0,4.0,0.5750310045473331,3.0,Car
800,597.98,158.05,659.0,300.39,1548.0,0.0,0.7122261509412016,1.0,Pedestrian
801,626.15,178.28,879.0,268.0,6227.0,0.0,0.8430094770879454,2.0,Car
802,0.0,180.0,80.0,249.0,6227.0,1.0,0.8822543362800629,1.0,Car
803,546.36,185.01,590.0,221.0,7139.0,0.0,0.5688501198907011,2.0,Car
804,488.37,184.0,524.0,211.0,7139.0,1.0,0.5529555800800108,1.0,Car
805,737.07,184.15,786.0,205.0,7139.0,2.0,0.6673278738227041,4.0,Car
806,844.6,186.49,901.0,210.27,7139.0,3.0,0.7576033336553113,7.0,Car
807,4.0,192.0,85.66,250.0,7139.0,4.0,0.7877760354733738,3.0,Car
809,569.0,166.78,593.54,187.0,656.0,0.0,0.5590969874492437,1.0,Car
810,618.0,163.79,636.0,184.0,656.0,1.0,0.6471436058234039,4.0,Car
812,287.28,216.0,598.93,374.0,4430.0,0.0,0.95020301665293,1.0,Car
813,1082.49,166.34,1235.0,277.0,4430.0,1.0,0.7753051784297093,4.0,Car
814,159.0,237.0,379.0,337.0,4430.0,2.0,0.7680265251226365,2.0,Car
815,92.0,227.03,210.0,319.0,4430.0,3.0,0.7396095397899061,5.0,Car
816,9.0,225.17,115.0,302.0,4430.0,4.0,0.7785697239436793,3.0,Car
817,202.0,178.0,392.0,314.0,2041.0,0.0,0.8780265497015698,6.0,Car
818,339.0,188.12,446.0,267.0,2041.0,1.0,0.712666623828671,8.0,Car
820,1034.91,189.97,1221.0,353.0,2041.0,3.0,0.6942949582449296,1.0,Car
822,746.0,160.98,898.0,229.0,2041.0,5.0,0.7516516060665807,2.0,Car
823,1059.0,168.01,1170.0,215.63,2041.0,6.0,0.5786687171022863,5.0,Car
826,315.46,187.8,487.0,316.26,2727.0,1.0,0.8283353817529195,10.0,Car
827,714.11,183.0,899.0,293.0,2727.0,2.0,0.7449329985550326,5.0,Car
828,686.38,182.92,776.0,258.0,2727.0,3.0,0.7683155367081717,2.0,Car
829,665.0,169.43,743.0,239.0,2727.0,4.0,0.9005358198583182,4.0,Car
830,526.56,175.33,568.0,208.0,2727.0,5.0,0.7730505828892885,11.0,Car
831,653.0,165.44,695.61,210.43,2727.0,6.0,0.4871295968121539,1.0,Car
833,805.07,172.46,879.03,233.0,5048.0,0.0,0.7998960420965185,5.0,Car
834,286.0,186.52,406.0,271.0,5048.0,1.0,0.5154002201981552,2.0,Car
836,348.02,181.41,494.37,306.97,4356.0,0.0,0.8560776147216401,2.0,Car
837,461.0,183.44,529.0,243.0,4356.0,1.0,0.6144885092615089,1.0,Car
838,8.0,181.99,314.0,374.0,3439.0,0.0,0.9401901845262687,2.0,Car
839,353.47,187.42,383.0,207.0,3439.0,1.0,0.441719367135992,4.0,Car
840,377.84,188.69,473.0,255.0,3439.0,2.0,0.6969607034734585,1.0,Car
841,803.0,142.0,875.0,305.0,130.0,0.0,0.7563756453796461,1.0,Pedestrian
842,309.24,174.88,438.97,290.52,6541.0,0.0,0.7663845312899107,3.0,Truck
843,644.0,169.93,684.0,207.0,6541.0,1.0,0.5639861880436753,1.0,Car
845,595.71,174.29,655.0,230.0,5060.0,0.0,0.8774043779984035,1.0,Car
846,699.59,179.88,766.82,230.0,5060.0,1.0,0.7052524271645522,2.0,Car
850,693.45,182.0,889.0,269.0,3411.0,0.0,0.8424766476591506,1.0,Car
856,748.0,193.61,784.82,265.09,118.0,5.0,0.4901940464643776,1.0,Person_sitting
858,563.35,184.28,616.9,227.37,6569.0,0.0,0.7005068306010924,11.0,Car
859,507.15,180.17,550.25,210.0,6569.0,1.0,0.6570215962633259,5.0,Car
860,242.02,178.44,312.0,219.06,6569.0,2.0,0.7366407418579408,10.0,Car
861,352.36,181.9,387.0,204.26,6569.0,3.0,0.615505501760493,7.0,Car
866,551.11,185.85,736.26,347.0,1206.0,0.0,0.8388448297643398,8.0,Car
868,770.0,11.0,1221.0,335.0,1206.0,2.0,0.7827267456385553,1.0,Truck
869,171.67,118.21,475.23,329.85,1206.0,3.0,0.7411110926541161,2.0,Truck
870,424.0,179.82,506.0,251.0,1206.0,4.0,0.7023609117493614,7.0,Car
871,462.0,166.0,517.0,225.14,1206.0,5.0,0.6827557910346209,6.0,Car
872,700.0,176.79,757.0,219.89,1206.0,6.0,0.6882368563485207,3.0,Car
875,0.0,168.42,159.0,374.0,1560.0,0.0,0.7584825868912797,7.0,Car
877,747.93,182.0,953.31,294.25,1560.0,2.0,0.8943040171530808,12.0,Car
878,278.89,173.24,454.0,306.0,1560.0,3.0,0.9072240790991755,11.0,Car
879,689.0,160.0,783.0,238.0,1560.0,4.0,0.6560718460592019,10.0,Car
880,425.0,174.01,495.25,242.0,1560.0,5.0,0.5638245791286887,8.0,Car
882,501.0,171.61,536.74,198.0,1560.0,7.0,0.6485146738025064,9.0,Car
885,321.0,189.53,590.0,306.0,7111.0,0.0,0.6185436371393979,1.0,Car
886,989.3,192.0,1182.0,307.0,7111.0,1.0,0.6138882602862956,2.0,Car
887,121.0,127.11,298.0,374.0,3377.0,0.0,0.8037936170628892,2.0,Cyclist
888,523.0,177.75,537.0,230.0,3377.0,1.0,0.5251928890246973,4.0,Pedestrian
889,503.0,175.71,518.0,229.0,3377.0,2.0,0.5249842869217923,6.0,Pedestrian
895,1115.0,216.56,1233.0,370.0,4418.0,0.0,0.6687882015458925,4.0,Car
896,691.0,167.36,776.0,231.0,4418.0,1.0,0.7308672587032844,1.0,Car
897,929.19,159.78,1053.27,252.0,4418.0,2.0,0.7966292031575942,2.0,Car
898,745.0,168.07,805.0,218.0,4418.0,3.0,0.6574271070727508,9.0,Car
899,915.64,162.53,959.82,196.9,4418.0,4.0,0.5214514423076931,5.0,Car
900,829.0,161.47,853.59,182.0,4418.0,5.0,0.43005942835276256,8.0,Car
901,618.0,164.1,656.0,196.51,5706.0,0.0,0.8372036617310558,5.0,Car
902,549.0,168.64,580.0,201.0,5706.0,1.0,0.7072733328426226,2.0,Car
904,582.74,162.53,593.0,178.94,5706.0,3.0,0.22854932927690888,4.0,Car
909,528.0,172.78,553.96,194.0,2069.0,1.0,0.7025106536228454,1.0,Car
911,582.03,176.03,638.0,236.0,3363.0,0.0,0.7855950821703005,1.0,Car
912,929.91,0.0,1239.0,327.0,3363.0,1.0,0.886122966236246,2.0,Tram
917,579.61,181.3,601.0,206.0,5712.0,0.0,0.5911852103494255,2.0,Car
918,0.0,173.05,142.0,303.85,5712.0,1.0,0.9184197815682326,3.0,Van
919,512.0,183.49,552.0,218.0,5712.0,2.0,0.6837476105487725,4.0,Car
920,377.14,191.31,426.0,221.0,5712.0,3.0,0.7048041424983201,1.0,Car
924,502.0,156.96,567.0,325.0,1574.0,0.0,0.6400661684941579,1.0,Pedestrian
925,663.33,167.2,692.88,190.0,7105.0,0.0,0.6844321998256763,1.0,Van
929,594.0,146.35,632.0,201.0,1212.0,0.0,0.6583779585952638,1.0,Truck
930,212.0,196.65,277.0,232.69,1212.0,1.0,0.6675823101687836,2.0,Car
931,396.41,185.67,489.0,242.0,5074.0,0.0,0.7398092190711139,3.0,Car
932,1010.0,224.0,1234.0,364.0,5074.0,1.0,0.8023282193599531,12.0,Car
933,809.01,178.82,1051.98,326.77,5074.0,2.0,0.9522493112582782,6.0,Car
934,752.34,181.95,857.0,258.0,5074.0,3.0,0.6920338499220929,5.0,Car
935,463.0,183.19,520.0,226.0,5074.0,4.0,0.6810450566997489,9.0,Car
936,720.52,178.44,789.0,235.0,5074.0,5.0,0.7149651719190309,4.0,Car
937,496.0,182.1,534.0,216.0,5074.0,6.0,0.5906844089029102,2.0,Car
938,698.14,177.37,754.0,224.04,5074.0,7.0,0.724653524415685,7.0,Car
939,547.0,178.35,577.85,201.0,5074.0,8.0,0.8258967433604366,11.0,Car
941,1191.0,121.0,1238.0,236.0,3405.0,0.0,0.7133246537801917,5.0,Car
942,2.0,208.06,107.67,326.0,3405.0,1.0,0.9052964658706453,1.0,Car
943,156.0,210.97,192.47,237.0,3405.0,2.0,0.5657661326922087,2.0,Car
944,84.0,212.27,167.0,282.0,3405.0,3.0,0.6635244167570631,4.0,Car
946,973.25,119.95,1017.92,169.66,3405.0,5.0,0.6803142463235288,6.0,Van
949,1.0,213.72,317.0,374.0,2928.0,0.0,0.8259647564400311,1.0,Car
950,674.0,170.16,768.83,239.0,2928.0,1.0,0.8040249124296523,3.0,Car
951,339.0,181.41,484.0,284.0,2928.0,2.0,0.8775990306898043,4.0,Car
952,797.36,164.62,1229.0,356.0,2928.0,3.0,0.8144738724768319,5.0,Car
953,635.47,172.07,672.47,200.0,2928.0,4.0,0.6626334519572955,2.0,Car
955,591.0,174.9,630.0,214.0,4381.0,0.0,0.7404910345663485,7.0,Car
956,4.0,192.27,163.0,273.05,4381.0,1.0,0.7963631236581854,6.0,Car
957,378.0,181.89,414.0,208.0,4381.0,2.0,0.49843564089513975,4.0,Car
958,394.0,177.95,438.0,207.0,4381.0,3.0,0.7848502653428807,5.0,Car
961,654.0,174.08,707.76,192.0,4381.0,6.0,0.5917692057639593,3.0,Car
963,577.45,175.88,603.0,192.0,6596.0,0.0,0.5645930495723173,3.0,Car
972,791.11,180.0,959.0,298.1,859.0,1.0,0.8690574175041226,6.0,Car
973,737.92,178.5,819.0,241.0,859.0,2.0,0.6828634096653576,5.0,Car
974,591.0,174.08,631.0,202.0,859.0,3.0,0.5981726169344979,7.0,Car
975,622.53,178.6,650.0,196.0,859.0,4.0,0.39085724827430224,2.0,Car
976,682.01,176.83,708.49,192.0,859.0,5.0,0.5132879328110433,4.0,Car
978,800.0,184.18,1028.0,320.0,2096.0,0.0,0.9078108253357519,2.0,Car
979,540.0,174.77,585.0,198.0,2096.0,1.0,0.3745745388999426,14.0,Car
980,464.55,174.0,478.55,211.0,2096.0,2.0,0.4990846902399076,9.0,Pedestrian
982,744.0,166.75,819.43,195.0,2096.0,4.0,0.8646368431730561,4.0,Car
985,424.0,177.69,464.0,199.0,2096.0,7.0,0.3714708309982039,3.0,Car
986,231.34,182.21,275.0,206.0,2096.0,8.0,0.5133288287121756,5.0,Car
987,582.0,173.81,602.0,189.54,2096.0,9.0,0.32351330929229727,12.0,Car
991,566.05,176.16,613.0,226.0,3388.0,0.0,0.7356978658238674,7.0,Car
992,506.44,178.36,533.0,198.0,3388.0,1.0,0.6296698484220059,6.0,Car
993,919.0,165.93,963.0,184.0,3388.0,2.0,0.43065273832104733,8.0,Car
994,965.0,152.14,1010.0,185.0,3388.0,3.0,0.3980723252754043,2.0,Van
1000,593.0,162.46,613.0,187.0,5921.0,0.0,0.5907978539641099,5.0,Truck
1001,814.0,183.11,928.0,230.97,5921.0,1.0,0.7375449962007783,2.0,Car
1003,410.79,179.6,441.0,197.0,5921.0,3.0,0.518998159996935,1.0,Car
1006,1.0,204.34,68.0,304.34,2082.0,0.0,0.45877841687208976,3.0,Car
1007,1003.0,164.0,1122.0,238.0,2082.0,1.0,0.6093464781856379,7.0,Car
1009,351.0,184.62,392.0,217.0,2082.0,3.0,0.5521005087585522,2.0,Car
1010,539.0,168.31,620.19,209.36,2082.0,4.0,0.6290612427172447,9.0,Car
1011,154.0,186.47,192.51,213.0,2082.0,5.0,0.5634633914356699,4.0,Car
1012,335.0,179.0,335.42,199.48,2082.0,6.0,0.00623065776843151,5.0,Car
1013,586.61,140.22,952.55,360.18,2082.0,7.0,0.873395859375,11.0,Van
1014,449.64,191.92,578.0,257.0,2082.0,8.0,0.6977814581440827,6.0,Car
1016,563.0,177.08,596.0,215.0,5935.0,0.0,0.7903337463654945,4.0,Car
1017,23.0,186.02,361.34,375.0,5935.0,1.0,0.8865396753913545,3.0,Car
1018,332.0,190.42,446.15,284.73,5935.0,2.0,0.7181019168765989,8.0,Car
1021,240.01,184.12,323.0,241.06,5935.0,5.0,0.5029662600255566,6.0,Car
1025,496.88,165.88,515.0,207.54,5935.0,9.0,0.16007024370152154,2.0,Misc
1026,456.22,149.71,526.31,215.0,5935.0,10.0,0.711785864850006,5.0,Truck
1027,523.0,151.0,548.0,196.47,5935.0,11.0,0.7444263146630915,1.0,Misc
1028,305.52,185.0,363.59,213.38,5935.0,12.0,0.21064794902381453,7.0,Car
1029,737.86,158.0,797.0,300.12,695.0,0.0,0.7690844157894667,1.0,Pedestrian
1030,579.57,175.1,599.0,189.0,6582.0,0.0,0.39352919379968937,1.0,Car
